timestamp	timestamp_ms	bid	ask	spread_points	spread_price	volume	flags	last
2025.06.23 13:07:12	1750684032363	101517.97	101549.73	3176.0	31.76	0.00	6	0.00
2025.06.23 13:07:12	1750684032704	101517.57	101549.33	3176.0	31.76	0.00	6	0.00
2025.06.23 13:07:13	1750684033352	101513.87	101545.63	3176.0	31.76	0.00	6	0.00
2025.06.23 13:07:14	1750684034441	101509.77	101541.53	3176.0	31.76	0.00	6	0.00
2025.06.23 13:07:16	1750684036000	101507.47	101539.23	3176.0	31.76	0.00	6	0.00
2025.06.23 13:07:20	1750684040973	101514.57	101546.33	3176.0	31.76	0.00	6	0.00
2025.06.23 13:07:24	1750684044242	101516.97	101549.39	3242.0	32.42	0.00	6	0.00
2025.06.23 13:07:24	1750684044265	101517.67	101549.43	3176.0	31.76	0.00	6	0.00
2025.06.23 13:07:25	1750684045569	101523.77	101555.53	3176.0	31.76	0.00	6	0.00
2025.06.23 13:07:27	1750684047299	101528.87	101560.63	3176.0	31.76	0.00	6	0.00
2025.06.23 13:07:28	1750684048535	101531.67	101563.43	3176.0	31.76	0.00	6	0.00
2025.06.23 13:07:35	1750684055888	101519.97	101551.73	3176.0	31.76	0.00	6	0.00
2025.06.23 13:07:38	1750684058102	101513.47	101545.23	3176.0	31.76	0.00	6	0.00
2025.06.23 13:07:41	1750684061083	101513.37	101545.13	3176.0	31.76	0.00	6	0.00
2025.06.23 13:07:48	1750684068331	101507.30	101541.33	3403.0	34.03	0.00	6	0.00
2025.06.23 13:07:48	1750684068338	101500.17	101531.93	3176.0	31.76	0.00	6	0.00
2025.06.23 13:07:48	1750684068664	101498.17	101529.93	3176.0	31.76	0.00	6	0.00
2025.06.23 13:07:56	1750684076912	101493.57	101525.33	3176.0	31.76	0.00	6	0.00
2025.06.23 13:07:57	1750684077909	101491.27	101523.03	3176.0	31.76	0.00	6	0.00
2025.06.23 13:07:58	1750684078240	101484.25	101517.23	3298.0	32.98	0.00	6	0.00
2025.06.23 13:07:58	1750684078561	101485.07	101516.83	3176.0	31.76	0.00	6	0.00
2025.06.23 13:07:58	1750684078630	101481.87	101513.63	3176.0	31.76	0.00	6	0.00
2025.06.23 13:07:58	1750684078900	101478.17	101509.93	3176.0	31.76	0.00	6	0.00
2025.06.23 13:07:59	1750684079229	101474.37	101506.13	3176.0	31.76	0.00	6	0.00
2025.06.23 13:08:00	1750684080239	101474.37	101506.13	3176.0	31.76	0.00	2	0.00
2025.06.23 13:08:00	1750684080273	101468.57	101500.33	3176.0	31.76	0.00	6	0.00
2025.06.23 13:08:00	1750684080543	101468.37	101500.13	3176.0	31.76	0.00	6	0.00
2025.06.23 13:08:01	1750684081204	101464.47	101496.23	3176.0	31.76	0.00	6	0.00
2025.06.23 13:08:04	1750684084173	101463.49	101496.23	3274.0	32.74	0.00	2	0.00
2025.06.23 13:08:04	1750684084256	101454.67	101486.43	3176.0	31.76	0.00	6	0.00
2025.06.23 13:08:11	1750684091107	101456.67	101489.03	3236.0	32.36	0.00	6	0.00
2025.06.23 13:08:11	1750684091221	101463.67	101495.43	3176.0	31.76	0.00	6	0.00
2025.06.23 13:08:11	1750684091768	101464.47	101496.46	3199.0	31.99	0.00	6	0.00
2025.06.23 13:08:12	1750684092419	101464.47	101496.47	3200.0	32.00	0.00	4	0.00
2025.06.23 13:08:12	1750684092507	101464.47	101496.46	3199.0	31.99	0.00	4	0.00
2025.06.23 13:08:13	1750684093087	101464.47	101496.23	3176.0	31.76	0.00	4	0.00
2025.06.23 13:08:13	1750684093110	101464.47	101496.45	3198.0	31.98	0.00	4	0.00
2025.06.23 13:08:13	1750684093411	101464.47	101496.46	3199.0	31.99	0.00	4	0.00
2025.06.23 13:08:13	1750684093417	101464.47	101496.45	3198.0	31.98	0.00	4	0.00
2025.06.23 13:08:13	1750684093811	101464.47	101496.44	3197.0	31.97	0.00	4	0.00
2025.06.23 13:08:14	1750684094069	101464.47	101496.23	3176.0	31.76	0.00	4	0.00
2025.06.23 13:08:15	1750684095057	101467.97	101500.52	3255.0	32.55	0.00	6	0.00
2025.06.23 13:08:15	1750684095059	101472.67	101504.43	3176.0	31.76	0.00	6	0.00
2025.06.23 13:08:20	1750684100673	101464.38	101499.13	3475.0	34.75	0.00	6	0.00
2025.06.23 13:08:20	1750684100790	101467.37	101499.13	3176.0	31.76	0.00	2	0.00
2025.06.23 13:08:21	1750684101084	101464.17	101495.93	3176.0	31.76	0.00	6	0.00
2025.06.23 13:08:22	1750684102650	101451.72	101486.13	3441.0	34.41	0.00	6	0.00
2025.06.23 13:08:22	1750684102725	101448.47	101480.23	3176.0	31.76	0.00	6	0.00
2025.06.23 13:08:22	1750684102986	101448.38	101480.23	3185.0	31.85	0.00	2	0.00
2025.06.23 13:08:23	1750684103024	101446.22	101478.83	3261.0	32.61	0.00	6	0.00
2025.06.23 13:08:23	1750684103318	101446.50	101478.83	3233.0	32.33	0.00	2	0.00
2025.06.23 13:08:23	1750684103329	101440.87	101472.63	3176.0	31.76	0.00	6	0.00
2025.06.23 13:08:28	1750684108591	101438.77	101470.53	3176.0	31.76	0.00	6	0.00
2025.06.23 13:08:34	1750684114556	101434.17	101465.93	3176.0	31.76	0.00	6	0.00
2025.06.23 13:08:41	1750684121790	101420.37	101452.13	3176.0	31.76	0.00	6	0.00
2025.06.23 13:08:43	1750684123438	101420.17	101451.93	3176.0	31.76	0.00	6	0.00
2025.06.23 13:08:43	1750684123501	101374.07	101405.83	3176.0	31.76	0.00	6	0.00
2025.06.23 13:08:43	1750684123824	101365.17	101397.83	3266.0	32.66	0.00	6	0.00
2025.06.23 13:08:44	1750684124113	101361.56	101393.83	3227.0	32.27	0.00	6	0.00
2025.06.23 13:08:44	1750684124117	101361.87	101393.83	3196.0	31.96	0.00	2	0.00
2025.06.23 13:08:44	1750684124437	101354.27	101386.03	3176.0	31.76	0.00	6	0.00
2025.06.23 13:08:44	1750684124762	101351.02	101385.43	3441.0	34.41	0.00	6	0.00
2025.06.23 13:08:44	1750684124820	101352.47	101384.23	3176.0	31.76	0.00	6	0.00
2025.06.23 13:08:45	1750684125096	101350.97	101382.73	3176.0	31.76	0.00	6	0.00
2025.06.23 13:08:45	1750684125752	101353.67	101386.02	3235.0	32.35	0.00	6	0.00
2025.06.23 13:08:45	1750684125833	101363.77	101395.53	3176.0	31.76	0.00	6	0.00
2025.06.23 13:08:46	1750684126092	101375.57	101408.80	3323.0	33.23	0.00	6	0.00
2025.06.23 13:08:46	1750684126155	101375.57	101407.33	3176.0	31.76	0.00	4	0.00
2025.06.23 13:08:46	1750684126746	101381.07	101415.18	3411.0	34.11	0.00	6	0.00
2025.06.23 13:08:47	1750684127079	101390.17	101421.93	3176.0	31.76	0.00	6	0.00
2025.06.23 13:08:49	1750684129379	101386.87	101418.63	3176.0	31.76	0.00	6	0.00
2025.06.23 13:08:54	1750684134711	101380.87	101412.63	3176.0	31.76	0.00	6	0.00
2025.06.23 13:08:55	1750684135011	101380.65	101412.63	3198.0	31.98	0.00	2	0.00
2025.06.23 13:08:55	1750684135325	101377.37	101409.13	3176.0	31.76	0.00	6	0.00
2025.06.23 13:08:55	1750684135656	101371.57	101403.33	3176.0	31.76	0.00	6	0.00
2025.06.23 13:08:55	1750684135986	101368.15	101403.33	3518.0	35.18	0.00	2	0.00
2025.06.23 13:08:56	1750684136042	101366.57	101398.33	3176.0	31.76	0.00	6	0.00
2025.06.23 13:09:00	1750684140106	101366.57	101398.33	3176.0	31.76	0.00	2	0.00
2025.06.23 13:09:01	1750684141941	101371.57	101403.38	3181.0	31.81	0.00	6	0.00
2025.06.23 13:09:01	1750684141946	101375.57	101407.33	3176.0	31.76	0.00	6	0.00
2025.06.23 13:09:02	1750684142253	101379.07	101410.83	3176.0	31.76	0.00	6	0.00
2025.06.23 13:09:03	1750684143901	101384.07	101415.83	3176.0	31.76	0.00	6	0.00
2025.06.23 13:09:05	1750684145609	101388.27	101421.70	3343.0	33.43	0.00	6	0.00
2025.06.23 13:09:05	1750684145884	101389.17	101421.50	3233.0	32.33	0.00	6	0.00
2025.06.23 13:09:05	1750684145910	101395.27	101427.03	3176.0	31.76	0.00	6	0.00
2025.06.23 13:09:22	1750684162470	101399.27	101431.89	3262.0	32.62	0.00	6	0.00
2025.06.23 13:09:22	1750684162721	101400.97	101432.73	3176.0	31.76	0.00	6	0.00
2025.06.23 13:09:26	1750684166017	101405.57	101437.33	3176.0	31.76	0.00	6	0.00
2025.06.23 13:09:31	1750684171294	101400.98	101432.83	3185.0	31.85	0.00	6	0.00
2025.06.23 13:09:31	1750684171330	101395.67	101427.43	3176.0	31.76	0.00	6	0.00
2025.06.23 13:09:31	1750684171626	101395.27	101427.03	3176.0	31.76	0.00	6	0.00
2025.06.23 13:09:31	1750684171645	101395.17	101426.93	3176.0	31.76	0.00	6	0.00
2025.06.23 13:09:32	1750684172294	101386.60	101420.03	3343.0	33.43	0.00	6	0.00
2025.06.23 13:09:32	1750684172440	101386.54	101420.03	3349.0	33.49	0.00	2	0.00
2025.06.23 13:09:32	1750684172616	101386.56	101420.03	3347.0	33.47	0.00	2	0.00
2025.06.23 13:09:32	1750684172661	101384.21	101417.23	3302.0	33.02	0.00	6	0.00
2025.06.23 13:09:32	1750684172941	101384.26	101417.23	3297.0	32.97	0.00	2	0.00
2025.06.23 13:09:32	1750684172958	101384.17	101415.93	3176.0	31.76	0.00	6	0.00
2025.06.23 13:09:33	1750684173273	101376.47	101408.23	3176.0	31.76	0.00	6	0.00
2025.06.23 13:09:34	1750684174594	101371.97	101403.73	3176.0	31.76	0.00	6	0.00
2025.06.23 13:09:34	1750684174664	101367.17	101398.93	3176.0	31.76	0.00	6	0.00
2025.06.23 13:09:37	1750684177239	101371.97	101403.73	3176.0	31.76	0.00	6	0.00
2025.06.23 13:09:38	1750684178268	101375.27	101408.51	3324.0	33.24	0.00	6	0.00
2025.06.23 13:09:38	1750684178554	101379.07	101410.83	3176.0	31.76	0.00	6	0.00
2025.06.23 13:09:39	1750684179584	101368.87	101400.63	3176.0	31.76	0.00	6	0.00
2025.06.23 13:09:45	1750684185151	101372.97	101404.73	3176.0	31.76	0.00	6	0.00
2025.06.23 13:09:45	1750684185189	101376.57	101408.33	3176.0	31.76	0.00	6	0.00
2025.06.23 13:09:48	1750684188127	101381.07	101412.83	3176.0	31.76	0.00	6	0.00
2025.06.23 13:09:51	1750684191429	101385.57	101417.33	3176.0	31.76	0.00	6	0.00
2025.06.23 13:10:00	1750684200007	101385.57	101417.33	3176.0	31.76	0.00	2	0.00
2025.06.23 13:10:01	1750684201985	101380.47	101412.23	3176.0	31.76	0.00	6	0.00
2025.06.23 13:10:02	1750684202035	101374.61	101408.73	3412.0	34.12	0.00	6	0.00
2025.06.23 13:10:02	1750684202323	101376.87	101408.63	3176.0	31.76	0.00	6	0.00
2025.06.23 13:10:02	1750684202971	101374.47	101406.23	3176.0	31.76	0.00	6	0.00
2025.06.23 13:10:03	1750684203050	101369.57	101401.33	3176.0	31.76	0.00	6	0.00
2025.06.23 13:10:03	1750684203981	101362.77	101394.53	3176.0	31.76	0.00	6	0.00
2025.06.23 13:10:05	1750684205941	101372.97	101404.73	3176.0	31.76	0.00	6	0.00
2025.06.23 13:10:06	1750684206008	101374.17	101405.93	3176.0	31.76	0.00	6	0.00
2025.06.23 13:10:06	1750684206272	101369.27	101401.03	3176.0	31.76	0.00	6	0.00
2025.06.23 13:10:09	1750684209988	101369.47	101401.23	3176.0	31.76	0.00	6	0.00
2025.06.23 13:10:15	1750684215182	101364.17	101395.93	3176.0	31.76	0.00	6	0.00
2025.06.23 13:10:15	1750684215301	101361.87	101393.63	3176.0	31.76	0.00	6	0.00
2025.06.23 13:10:17	1750684217163	101364.07	101395.83	3176.0	31.76	0.00	6	0.00
2025.06.23 13:10:18	1750684218153	101369.47	101401.23	3176.0	31.76	0.00	6	0.00
2025.06.23 13:10:18	1750684218816	101374.17	101405.93	3176.0	31.76	0.00	6	0.00
2025.06.23 13:10:22	1750684222188	101324.07	101355.83	3176.0	31.76	0.00	6	0.00
2025.06.23 13:10:22	1750684222446	101320.57	101352.33	3176.0	31.76	0.00	6	0.00
2025.06.23 13:10:22	1750684222499	101321.17	101354.73	3356.0	33.56	0.00	6	0.00
2025.06.23 13:10:22	1750684222770	101324.07	101355.83	3176.0	31.76	0.00	6	0.00
2025.06.23 13:10:22	1750684222921	101332.87	101364.63	3176.0	31.76	0.00	6	0.00
2025.06.23 13:10:23	1750684223102	101339.77	101375.30	3553.0	35.53	0.00	6	0.00
2025.06.23 13:10:23	1750684223210	101343.77	101375.53	3176.0	31.76	0.00	6	0.00
2025.06.23 13:10:23	1750684223762	101341.07	101372.83	3176.0	31.76	0.00	6	0.00
2025.06.23 13:10:24	1750684224094	101337.87	101369.63	3176.0	31.76	0.00	6	0.00
2025.06.23 13:10:24	1750684224427	101326.07	101357.83	3176.0	31.76	0.00	6	0.00
2025.06.23 13:10:24	1750684224759	101324.07	101355.83	3176.0	31.76	0.00	6	0.00
2025.06.23 13:10:25	1750684225446	101319.17	101350.93	3176.0	31.76	0.00	6	0.00
2025.06.23 13:10:25	1750684225748	101309.27	101341.03	3176.0	31.76	0.00	6	0.00
2025.06.23 13:10:26	1750684226404	101304.27	101336.03	3176.0	31.76	0.00	6	0.00
2025.06.23 13:10:26	1750684226468	101299.87	101331.63	3176.0	31.76	0.00	6	0.00
2025.06.23 13:10:27	1750684227721	101295.97	101327.73	3176.0	31.76	0.00	6	0.00
2025.06.23 13:10:28	1750684228050	101296.17	101328.99	3282.0	32.82	0.00	6	0.00
2025.06.23 13:10:28	1750684228071	101297.37	101329.13	3176.0	31.76	0.00	6	0.00
2025.06.23 13:10:29	1750684229398	101297.77	101329.80	3203.0	32.03	0.00	6	0.00
2025.06.23 13:10:29	1750684229703	101313.77	101345.53	3176.0	31.76	0.00	6	0.00
2025.06.23 13:10:31	1750684231027	101317.77	101349.53	3176.0	31.76	0.00	6	0.00
2025.06.23 13:10:31	1750684231028	101322.07	101353.83	3176.0	31.76	0.00	6	0.00
2025.06.23 13:10:31	1750684231352	101326.57	101358.33	3176.0	31.76	0.00	6	0.00
2025.06.23 13:10:31	1750684231725	101326.57	101360.43	3386.0	33.86	0.00	4	0.00
2025.06.23 13:10:32	1750684232012	101333.87	101365.63	3176.0	31.76	0.00	6	0.00
2025.06.23 13:10:33	1750684233666	101339.07	101370.83	3176.0	31.76	0.00	6	0.00
2025.06.23 13:10:35	1750684235309	101340.07	101371.83	3176.0	31.76	0.00	6	0.00
2025.06.23 13:10:35	1750684235383	101340.07	101373.33	3326.0	33.26	0.00	4	0.00
2025.06.23 13:10:35	1750684235644	101340.07	101371.83	3176.0	31.76	0.00	4	0.00
2025.06.23 13:10:36	1750684236022	101345.47	101377.80	3233.0	32.33	0.00	6	0.00
2025.06.23 13:10:36	1750684236304	101351.57	101383.33	3176.0	31.76	0.00	6	0.00
2025.06.23 13:10:36	1750684236309	101352.47	101384.23	3176.0	31.76	0.00	6	0.00
2025.06.23 13:10:40	1750684240997	101359.97	101391.73	3176.0	31.76	0.00	6	0.00
2025.06.23 13:10:41	1750684241256	101361.77	101393.53	3176.0	31.76	0.00	6	0.00
2025.06.23 13:10:43	1750684243234	101352.87	101384.63	3176.0	31.76	0.00	6	0.00
2025.06.23 13:10:43	1750684243572	101358.07	101390.54	3247.0	32.47	0.00	6	0.00
2025.06.23 13:10:43	1750684243898	101358.07	101389.83	3176.0	31.76	0.00	4	0.00
2025.06.23 13:10:44	1750684244884	101363.07	101394.83	3176.0	31.76	0.00	6	0.00
2025.06.23 13:10:45	1750684245537	101364.97	101396.73	3176.0	31.76	0.00	6	0.00
2025.06.23 13:10:45	1750684245873	101364.97	101396.89	3192.0	31.92	0.00	4	0.00
2025.06.23 13:10:46	1750684246201	101364.97	101396.90	3193.0	31.93	0.00	4	0.00
2025.06.23 13:10:46	1750684246204	101364.97	101396.73	3176.0	31.76	0.00	4	0.00
2025.06.23 13:10:46	1750684246531	101364.97	101396.90	3193.0	31.93	0.00	4	0.00
2025.06.23 13:10:46	1750684246859	101364.97	101396.73	3176.0	31.76	0.00	4	0.00
2025.06.23 13:10:47	1750684247526	101365.17	101396.93	3176.0	31.76	0.00	6	0.00
2025.06.23 13:10:47	1750684247852	101378.17	101409.93	3176.0	31.76	0.00	6	0.00
2025.06.23 13:10:52	1750684252138	101369.20	101402.93	3373.0	33.73	0.00	6	0.00
2025.06.23 13:10:52	1750684252214	101366.07	101397.83	3176.0	31.76	0.00	6	0.00
2025.06.23 13:10:52	1750684252478	101359.27	101391.03	3176.0	31.76	0.00	6	0.00
2025.06.23 13:10:54	1750684254781	101359.25	101391.03	3178.0	31.78	0.00	2	0.00
2025.06.23 13:10:54	1750684254838	101358.67	101390.43	3176.0	31.76	0.00	6	0.00
2025.06.23 13:10:55	1750684255122	101351.37	101383.13	3176.0	31.76	0.00	6	0.00
2025.06.23 13:11:00	1750684260061	101351.37	101383.13	3176.0	31.76	0.00	2	0.00
2025.06.23 13:11:00	1750684260397	101349.87	101381.63	3176.0	31.76	0.00	6	0.00
2025.06.23 13:11:04	1750684264735	101349.87	101381.66	3179.0	31.79	0.00	4	0.00
2025.06.23 13:11:05	1750684265016	101349.87	101381.96	3209.0	32.09	0.00	4	0.00
2025.06.23 13:11:05	1750684265345	101349.87	101381.63	3176.0	31.76	0.00	4	0.00
2025.06.23 13:11:06	1750684266008	101351.57	101383.33	3176.0	31.76	0.00	6	0.00
2025.06.23 13:11:07	1750684267323	101356.87	101388.63	3176.0	31.76	0.00	6	0.00
2025.06.23 13:11:47	1750684307254	101356.77	101388.53	3176.0	31.76	0.00	6	0.00
2025.06.23 13:11:56	1750684316818	101356.67	101388.43	3176.0	31.76	0.00	6	0.00
2025.06.23 13:11:58	1750684318143	101347.77	101379.53	3176.0	31.76	0.00	6	0.00
2025.06.23 13:12:00	1750684320120	101347.77	101379.53	3176.0	31.76	0.00	2	0.00
2025.06.23 13:12:02	1750684322149	101350.87	101382.91	3204.0	32.04	0.00	6	0.00
2025.06.23 13:12:02	1750684322433	101356.67	101388.43	3176.0	31.76	0.00	6	0.00
2025.06.23 13:12:03	1750684323769	101361.27	101395.46	3419.0	34.19	0.00	6	0.00
2025.06.23 13:12:04	1750684324087	101370.07	101405.82	3575.0	35.75	0.00	6	0.00
2025.06.23 13:12:04	1750684324093	101381.17	101413.03	3186.0	31.86	0.00	6	0.00
2025.06.23 13:12:04	1750684324417	101385.37	101417.32	3195.0	31.95	0.00	6	0.00
2025.06.23 13:12:04	1750684324493	101389.27	101423.63	3436.0	34.36	0.00	6	0.00
2025.06.23 13:12:04	1750684324743	101397.57	101435.60	3803.0	38.03	0.00	6	0.00
2025.06.23 13:12:04	1750684324800	101401.97	101434.97	3300.0	33.00	0.00	6	0.00
2025.06.23 13:12:05	1750684325076	101405.07	101437.23	3216.0	32.16	0.00	6	0.00
2025.06.23 13:12:05	1750684325079	101405.47	101437.23	3176.0	31.76	0.00	2	0.00
2025.06.23 13:12:06	1750684326407	101405.67	101437.65	3198.0	31.98	0.00	6	0.00
2025.06.23 13:12:06	1750684326723	101405.67	101437.43	3176.0	31.76	0.00	4	0.00
2025.06.23 13:12:07	1750684327401	101405.67	101437.64	3197.0	31.97	0.00	4	0.00
2025.06.23 13:12:07	1750684327711	101409.47	101441.23	3176.0	31.76	0.00	6	0.00
2025.06.23 13:12:08	1750684328049	101418.27	101450.03	3176.0	31.76	0.00	6	0.00
2025.06.23 13:12:08	1750684328743	101426.97	101458.73	3176.0	31.76	0.00	6	0.00
2025.06.23 13:12:09	1750684329699	101429.07	101460.83	3176.0	31.76	0.00	6	0.00
2025.06.23 13:12:09	1750684329747	101432.27	101465.49	3322.0	33.22	0.00	6	0.00
2025.06.23 13:12:10	1750684330025	101433.77	101465.53	3176.0	31.76	0.00	6	0.00
2025.06.23 13:12:10	1750684330360	101436.07	101467.83	3176.0	31.76	0.00	6	0.00
2025.06.23 13:12:10	1750684330384	101436.37	101470.24	3387.0	33.87	0.00	6	0.00
2025.06.23 13:12:10	1750684330686	101443.67	101477.21	3354.0	33.54	0.00	6	0.00
2025.06.23 13:12:10	1750684330794	101443.67	101477.20	3353.0	33.53	0.00	4	0.00
2025.06.23 13:12:11	1750684331019	101445.57	101477.33	3176.0	31.76	0.00	6	0.00
2025.06.23 13:12:11	1750684331346	101458.47	101490.23	3176.0	31.76	0.00	6	0.00
2025.06.23 13:12:11	1750684331376	101462.67	101494.43	3176.0	31.76	0.00	6	0.00
2025.06.23 13:12:11	1750684331680	101464.07	101495.83	3176.0	31.76	0.00	6	0.00
2025.06.23 13:12:12	1750684332003	101465.47	101497.38	3191.0	31.91	0.00	6	0.00
2025.06.23 13:12:12	1750684332069	101465.47	101497.26	3179.0	31.79	0.00	4	0.00
2025.06.23 13:12:12	1750684332337	101471.47	101503.23	3176.0	31.76	0.00	6	0.00
2025.06.23 13:12:13	1750684333327	101472.07	101503.83	3176.0	31.76	0.00	6	0.00
2025.06.23 13:12:13	1750684333400	101471.47	101503.23	3176.0	31.76	0.00	6	0.00
2025.06.23 13:12:14	1750684334641	101465.47	101497.23	3176.0	31.76	0.00	6	0.00
2025.06.23 13:12:15	1750684335042	101462.47	101494.23	3176.0	31.76	0.00	6	0.00
2025.06.23 13:12:15	1750684335960	101461.77	101493.53	3176.0	31.76	0.00	6	0.00
2025.06.23 13:12:17	1750684337947	101461.67	101493.43	3176.0	31.76	0.00	6	0.00
2025.06.23 13:12:18	1750684338933	101453.47	101485.33	3186.0	31.86	0.00	6	0.00
2025.06.23 13:12:19	1750684339005	101453.47	101485.23	3176.0	31.76	0.00	4	0.00
2025.06.23 13:12:19	1750684339922	101453.47	101485.33	3186.0	31.86	0.00	4	0.00
2025.06.23 13:12:19	1750684339998	101457.57	101489.33	3176.0	31.76	0.00	6	0.00
2025.06.23 13:12:20	1750684340593	101461.47	101493.33	3186.0	31.86	0.00	6	0.00
2025.06.23 13:12:20	1750684340624	101461.57	101493.33	3176.0	31.76	0.00	2	0.00
2025.06.23 13:12:20	1750684340913	101466.27	101498.86	3259.0	32.59	0.00	6	0.00
2025.06.23 13:12:20	1750684340913	101466.27	101498.03	3176.0	31.76	0.00	4	0.00
2025.06.23 13:12:21	1750684341317	101453.37	101485.13	3176.0	31.76	0.00	6	0.00
2025.06.23 13:12:22	1750684342889	101452.67	101484.43	3176.0	31.76	0.00	6	0.00
2025.06.23 13:12:30	1750684350153	101448.17	101479.93	3176.0	31.76	0.00	6	0.00
2025.06.23 13:12:32	1750684352839	101441.19	101474.43	3324.0	33.24	0.00	6	0.00
2025.06.23 13:12:33	1750684353130	101439.51	101472.23	3272.0	32.72	0.00	6	0.00
2025.06.23 13:12:33	1750684353142	101440.47	101472.23	3176.0	31.76	0.00	2	0.00
2025.06.23 13:12:33	1750684353552	101433.07	101464.83	3176.0	31.76	0.00	6	0.00
2025.06.23 13:12:34	1750684354156	101427.17	101458.93	3176.0	31.76	0.00	6	0.00
2025.06.23 13:12:34	1750684354446	101425.67	101457.43	3176.0	31.76	0.00	6	0.00
2025.06.23 13:12:41	1750684361704	101433.07	101464.83	3176.0	31.76	0.00	6	0.00
2025.06.23 13:12:47	1750684367309	101445.77	101479.85	3408.0	34.08	0.00	6	0.00
2025.06.23 13:12:47	1750684367399	101448.07	101479.83	3176.0	31.76	0.00	6	0.00
2025.06.23 13:12:48	1750684368632	101433.27	101465.03	3176.0	31.76	0.00	6	0.00
2025.06.23 13:12:59	1750684379854	101433.27	101465.06	3179.0	31.79	0.00	4	0.00
2025.06.23 13:13:00	1750684380185	101439.07	101470.83	3176.0	31.76	0.00	6	0.00
2025.06.23 13:13:00	1750684380230	101446.07	101477.83	3176.0	31.76	0.00	6	0.00
2025.06.23 13:13:04	1750684384142	101439.07	101470.83	3176.0	31.76	0.00	6	0.00
2025.06.23 13:13:04	1750684384210	101434.41	101466.33	3192.0	31.92	0.00	6	0.00
2025.06.23 13:13:04	1750684384473	101434.27	101466.03	3176.0	31.76	0.00	6	0.00
2025.06.23 13:13:04	1750684384512	101428.34	101461.43	3309.0	33.09	0.00	6	0.00
